percDelayed;averageDelay;percBundled;percReassignedOrders;percReassignedCouriers
0.0290638;3.09491;0.194444;0.0779321;0.028035
0.0780251;16.0376;0.101305;0.0821182;0.0491174
0.0549118;6.87355;0.19597;0.0685139;0.0297229
0.0652174;11.4814;0.0917285;0.0840403;0.050106
0.0666843;11.5877;0.0931463;0.0738291;0.0444562
0.060241;8.57177;0.168413;0.0707177;0.025406
0.0831568;17.1126;0.112023;0.0818326;0.0495233
0.0381999;4.67975;0.206698;0.0737834;0.0261643
0.0491759;8.3672;0.0778168;0.0748446;0.0445825
0.0755167;11.8018;0.208002;0.0760466;0.027557
0.0792393;14.495;0.106181;0.0789752;0.0462229
0.0812821;14.7695;0.0969231;0.0810256;0.0453846
0.00881057;0.622441;0.189168;0.0738533;0.0321327
0.0559611;10.6753;0.0870506;0.0675858;0.0432549
0.0489622;8.56067;0.0848856;0.0774348;0.0470995
0.0609818;8.29124;0.201417;0.0794534;0.0334008
0.079173;11.9256;0.2176;0.0680787;0.022945
0.0702983;12.7982;0.0993515;0.0798962;0.045655
0.0794492;15.7839;0.0974576;0.0805085;0.043697
0.106136;29.5499;0.203845;0.0721622;0.0268633
0.0611709;10.7632;0.0997637;0.0787608;0.0504069
0.0774359;14.7795;0.102051;0.0776923;0.0469231
0.0561827;8.23833;0.203951;0.0720882;0.0289892
0.063412;13.0613;0.196869;0.0740249;0.0257363
0.0755107;15.4223;0.0990432;0.0806827;0.0488751
0.0593955;9.49777;0.0948752;0.0806833;0.0507227
0.0135276;0.877471;0.181322;0.0626951;0.0226327
0.0655908;11.8917;0.10177;0.0809474;0.0471109
0.0332548;4.03535;0.180152;0.0659859;0.0285415
0.0529819;8.16294;0.0865282;0.0694888;0.044196
0.0724751;12.6502;0.196756;0.0792779;0.0319205
0.0803109;14.0567;0.105181;0.0852332;0.0476684
0.073631;15.0821;0.0972887;0.0728336;0.043328
0.0569441;9.61711;0.20974;0.0814223;0.0337542
0.0252592;2.23371;0.16804;0.0670035;0.0268546
0.0458763;7.59613;0.0798969;0.0716495;0.0458763
0.0902294;19.5293;0.109307;0.0881671;0.0461459
0.083226;17.9747;0.20639;0.0760113;0.0291162
0.0675997;11.6876;0.104568;0.0742012;0.0417217
0.0791386;14.3124;0.110535;0.074987;0.0425532
0.0556399;7.21674;0.219525;0.071826;0.0235205
0.0783682;13.0649;0.175792;0.0713902;0.0289855
0.0601464;11.5424;0.0899582;0.0742678;0.0462866
0.0784263;15.6826;0.105263;0.0781657;0.0476811
0.0617093;9.40021;0.206042;0.070488;0.0271108
0.0648124;11.9927;0.0947258;0.0729467;0.0398845
0.0915868;18.312;0.105964;0.0859957;0.0465921
0.0479979;6.56616;0.218775;0.0737205;0.0251923
0.0294044;2.65363;0.20309;0.0782457;0.0321455
0.0971489;21.0483;0.114308;0.0868532;0.0459345
0.0612137;10.9156;0.0860158;0.0738786;0.0493404
0.0229128;2.14459;0.176982;0.0653147;0.0289702
0.0541393;9.6707;0.086728;0.0746386;0.0462549
0.083227;16.0641;0.105183;0.085014;0.0513148
0.0413437;5.53049;0.188372;0.069509;0.0263566
0.0516741;8.25125;0.185869;0.0719747;0.0276826
0.0671937;12.0696;0.0990777;0.0790514;0.0474308
0.0816219;14.3447;0.115587;0.0829384;0.0450237
0.06658;11.4575;0.1987;0.0678804;0.0247074
0.0490831;9.24299;0.0822546;0.0733549;0.0458468
0.0666136;12.6274;0.0955414;0.065552;0.0345011
0.0423047;3.67532;0.203737;0.0705943;0.0254347
0.0541612;9.25733;0.0900925;0.0768824;0.0491413
0.0895404;21.3611;0.11384;0.086635;0.0464871
0.0230769;1.8626;0.162069;0.0657825;0.0328912
0.0204678;2.26688;0.178628;0.0675173;0.0287081
0.0550993;9.3298;0.21404;0.0699338;0.0291391
0.0206054;1.78097;0.19766;0.0697024;0.026202
0.0780448;14.6678;0.0977586;0.0715636;0.0413179
0.0821014;17.3619;0.100053;0.0778775;0.0451426
0.0884107;18.6139;0.218045;0.0764843;0.0303345
0.0391699;5.75668;0.193256;0.075227;0.028275
0.0704522;13.8481;0.0998948;0.0854364;0.0473186
0.0650259;12.179;0.111658;0.0740933;0.0479275
0.0253165;2.40661;0.225523;0.074141;0.0237665
0.0183218;1.6564;0.18136;0.0634626;0.02735
0.0401479;4.75357;0.195985;0.0628632;0.0229794
0.0312418;2.8514;0.195327;0.0669467;0.0249409
0.0480021;6.95174;0.0934094;0.0804359;0.0503373
0.0612946;12.3361;0.0911493;0.07107;0.0425363
0.0602052;10.3664;0.159557;0.0658747;0.0240281
0.0382485;3.62859;0.178317;0.0741229;0.0329728
0.0916942;19.2121;0.110998;0.0838202;0.0490221
0.0560503;7.46726;0.176532;0.0707177;0.0290728
0.09315;18.5138;0.109756;0.0775817;0.0425532
0.0621897;8.86621;0.201986;0.0731644;0.0300496
0.0458136;5.64771;0.198789;0.0697736;0.0300158
0.0973406;26.7898;0.227989;0.0797831;0.026078
0.0763144;13.5245;0.113834;0.0872894;0.0533435
0.0697368;13.1655;0.0965789;0.0839474;0.0426316
0.0677521;8.7072;0.185924;0.0672269;0.0241597
0.0248349;2.30938;0.174108;0.067107;0.0243065
0.0802625;14.6805;0.226401;0.0779909;0.0265018
0.0194891;2.31104;0.188307;0.0745325;0.0284435
0.0557769;9.42417;0.0815405;0.0656042;0.0438247
0.0759561;17.1725;0.0938754;0.0759561;0.0486761
0.0702393;14.5034;0.184443;0.0704995;0.0291363
0.0507863;7.87316;0.199278;0.066512;0.0262954
0.0597054;10.521;0.0883745;0.0736455;0.0439242
0.0535022;7.08219;0.0868441;0.0759886;0.0410959
0.0560246;8.4024;0.178818;0.0741878;0.0327449
0.0378573;4.72109;0.194952;0.0757147;0.0332217
0.101801;23.0154;0.111198;0.0866614;0.0464631
0.0669155;12.3863;0.0954412;0.0855772;0.0530525
0.105987;34.1661;0.216306;0.0749045;0.026242
0.0494317;11.4219;0.0790378;0.0769231;0.0475813
0.0516749;8.95923;0.0888081;0.0737471;0.043625
0.0331197;4.4164;0.159188;0.0633013;0.028312
0.0850159;19.2062;0.183581;0.0714665;0.0324123
0.08479;15.8009;0.109836;0.0887034;0.050874
0.0822199;15.9317;0.104573;0.0804214;0.0488181
0.0668221;10.5796;0.184408;0.0675991;0.021497
0.0532907;8.76792;0.0892619;0.0740741;0.0476952
0.100953;24.1097;0.235385;0.0816379;0.0283286
0.0499336;7.87198;0.0818061;0.0743692;0.0456839
0.0164369;1.31416;0.150583;0.0649523;0.0315483
0.0650919;10.8381;0.0895013;0.0713911;0.0467192
0.081526;17.0055;0.105827;0.0752548;0.0465116
0.0564089;9.08316;0.197564;0.0675318;0.0243644
0.040412;4.52272;0.209456;0.072636;0.0253566
0.102675;23.2191;0.117962;0.0838217;0.044586
0.104134;25.2403;0.115504;0.0891473;0.0465116
0.0616383;9.30684;0.156258;0.0659638;0.0297378
0.0682825;12.5515;0.0982538;0.07141;0.0422205
0.0515184;9.9013;0.0954447;0.0702278;0.0414859
0.045655;6.76109;0.189883;0.0809339;0.030869
0.0186401;1.86033;0.182725;0.0601208;0.0252035
0.038266;6.09178;0.0730532;0.0663634;0.0412095
0.0681642;11.7808;0.101214;0.0790085;0.046992
0.0625808;13.9219;0.200672;0.0773209;0.0307732
0.0599419;11.6691;0.0871402;0.0707684;0.0422498
0.0797788;14.7256;0.100579;0.0768826;0.0466035
0.0520562;9.74779;0.176731;0.0744404;0.0288912
0.011658;0.850259;0.205959;0.0712435;0.0251295
0.0501475;8.12014;0.0820595;0.0675784;0.0415661
0.0880802;18.5517;0.106013;0.0788502;0.0424578
0.017268;1.12809;0.164433;0.0641753;0.0298969
0.0912371;17.8771;0.113918;0.0804124;0.0427835
0.0641669;10.0531;0.181938;0.0710325;0.0295749
0.0736842;16.1492;0.0971053;0.0778947;0.0431579
0.0319038;3.99163;0.178347;0.0661611;0.0287657
0.0680873;12.3737;0.0880977;0.073025;0.0423597
0.0619011;11.0756;0.10101;0.0707071;0.043512
0.0585148;8.88113;0.182367;0.06455;0.0267646
0.092397;23.4844;0.19245;0.0799894;0.0253432
0.0599894;11.5024;0.0882664;0.0726744;0.0430761
0.0670103;11.6961;0.0943299;0.0775773;0.0474227
0.0268068;2.55427;0.179501;0.0693824;0.0278581
0.0649248;12.2185;0.0870942;0.0728424;0.0453946
0.0853225;15.4276;0.117064;0.0812595;0.0459624
0.0611331;10.292;0.198419;0.0693017;0.0229249
0.0202265;1.8897;0.163161;0.069849;0.0296656
0.0471344;7.55838;0.0822175;0.0803428;0.0495447
0.0787689;18.4191;0.105373;0.0863328;0.051904
0.0190225;1.53554;0.163012;0.0681638;0.0264201
0.0482186;8.36619;0.0768819;0.0680418;0.0433967
0.0689018;14.7268;0.163411;0.063622;0.0237592
0.084949;18.1645;0.108418;0.0846939;0.0540816
0.0404145;5.36762;0.215544;0.0787565;0.0297927
0.0558644;11.82;0.0942547;0.0712205;0.0389198
0.0973361;21.1522;0.11501;0.0883709;0.0514857
0.0494055;5.58124;0.166182;0.069749;0.0293263
0.0697976;10.5215;0.194344;0.0814738;0.0337312
0.0817346;20.6089;0.106702;0.0812089;0.0467806
0.0543392;8.87391;0.084938;0.0738591;0.0414139
0.0302632;3.50658;0.177632;0.0644737;0.0242105
0.074784;13.6652;0.103942;0.0728942;0.0442765
0.086546;16.4713;0.109887;0.0878573;0.0514031
0.0422573;4.81947;0.176785;0.0633859;0.021931
0.0170587;1.40863;0.16671;0.0731455;0.028948
0.0861219;17.242;0.111543;0.0819715;0.044358
0.0747517;13.7776;0.11448;0.0784109;0.0449556
0.0495868;6.40816;0.173021;0.0661157;0.0269262
0.0773639;14.1219;0.105757;0.0794478;0.0445428
0.040509;5.07219;0.163854;0.0659569;0.0306414
0.0630365;11.5714;0.0912017;0.0761803;0.0418455
0.0470195;5.86151;0.204265;0.0752826;0.0282631
0.0808611;16.4999;0.10869;0.0735101;0.043581
0.0829672;17.5066;0.1145;0.0785733;0.0449729
0.00743692;0.498539;0.148473;0.0640106;0.0324037
0.052396;9.62744;0.0882043;0.0689837;0.0439705
0.0726418;8.87849;0.183956;0.0708127;0.0274366
0.0494834;8.84475;0.0785753;0.0753127;0.0445895
0.0754522;18.2894;0.2;0.0710594;0.026615
0.0659794;13.2126;0.0963918;0.0775773;0.0435567
0.107115;22.3098;0.122528;0.0904187;0.0526586
0.0536876;6.53769;0.172722;0.0721258;0.0249458
0.0322747;3.72863;0.19055;0.067906;0.023496
0.0920709;22.5983;0.101461;0.0805947;0.0440793
0.0655738;12.1931;0.0952381;0.0712985;0.0408535
0.0573986;8.4821;0.181411;0.0718799;0.0289626
0.0929816;18.8212;0.115266;0.0811988;0.0461066
0.0644391;11.9059;0.0938743;0.0702731;0.0434898
0.0843882;22.3444;0.20596;0.0719937;0.0276899
0.0628947;10.785;0.190789;0.0784211;0.0265789
0.075999;13.971;0.104205;0.0775659;0.045965
0.0526316;9.08293;0.0919127;0.0865212;0.0528883
0.0525771;6.2963;0.193732;0.0660451;0.026677
0.053953;9.6696;0.0806624;0.0729167;0.045406
0.021134;2.22474;0.19201;0.0729381;0.0311856
0.0620011;11.7153;0.0934007;0.072645;0.0447046
0.0469782;5.51651;0.226257;0.0764347;0.0233621
0.0689476;12.8377;0.10057;0.0847589;0.0508035
0.0674431;10.6891;0.086403;0.0709642;0.0406284
0.0555556;10.8824;0.204486;0.0758998;0.029734
0.0530612;8.6926;0.215816;0.0765306;0.0308673
0.0621543;13.6945;0.0927048;0.0690018;0.0418752
0.0793067;19.318;0.106092;0.0769433;0.041229
0.0632684;11.3015;0.20876;0.0765881;0.0258709
0.0693449;11.7428;0.104657;0.0813715;0.046827
0.0667186;11.054;0.0978712;0.0895639;0.0529595
0.015827;1.41124;0.173569;0.0672646;0.0292799
0.0427485;4.60084;0.201154;0.06845;0.0257015
0.0753301;12.3901;0.110018;0.0874968;0.0489257
0.0593595;10.8394;0.094767;0.0799271;0.0466024
0.0559331;7.85938;0.20047;0.0687402;0.0277052
0.0762203;13.9183;0.0991908;0.0837901;0.0488123
0.0375536;4.4198;0.15397;0.0667918;0.0337983
0.0588079;11.3834;0.0840873;0.0790314;0.0497605
0.0625485;10.2579;0.204963;0.0770225;0.0281727
0.0642613;11.7646;0.0905978;0.0740058;0.0439821
0.0855057;17.757;0.111835;0.0797706;0.0461418
0.0212072;2.12534;0.151713;0.0644372;0.0266449
0.0465998;7.38472;0.0796532;0.0793823;0.0495801
0.100694;18.1356;0.217056;0.0737221;0.0274852
0.0759754;13.9102;0.103696;0.0805955;0.0539014
0.0176945;1.60656;0.190736;0.0793651;0.0327869
0.0474255;8.10081;0.0807588;0.0715447;0.0414634
0.0814621;17.723;0.109138;0.0853786;0.0451697
0.0421639;6.09785;0.171573;0.0631132;0.0265182
0.0395379;5.82131;0.206932;0.0808729;0.0287548
0.0618986;11.9072;0.0990897;0.0736021;0.0410923
0.0753662;15.7257;0.0948069;0.0761651;0.0460719
0.0300692;3.19133;0.187334;0.0723789;0.0260777
0.102796;25.0458;0.123252;0.0838944;0.046608
0.0506501;7.93364;0.162514;0.0604009;0.0249187
0.0570819;9.86903;0.0848226;0.0666844;0.0389437
0.0535714;9.15966;0.167017;0.071166;0.0267857
0.0612083;12.6092;0.0977742;0.0797562;0.0445151
0.0599251;9.77261;0.0955056;0.0805243;0.0452113
0.0288162;2.95171;0.194444;0.0739875;0.0259605
0.0802625;16.7527;0.116103;0.0832913;0.0474508
0.0398334;6.75371;0.18641;0.066389;0.0273366
0.0609426;10.2316;0.0915493;0.0771939;0.0471289
0.0260777;2.6397;0.154071;0.0612028;0.0300692
0.0635593;12.8059;0.0855403;0.0720339;0.0386653
0.0403375;6.40364;0.0790931;0.0640654;0.0442921
0.117049;31.94;0.223149;0.076121;0.0250261
0.0551848;9.0077;0.203542;0.0759754;0.025154
0.0828173;17.1754;0.109391;0.0755934;0.0420537
0.0744708;14.2367;0.0999745;0.0839072;0.0476919
0.0569191;6.02115;0.201044;0.0691906;0.0281984
0.0848757;18.2977;0.103649;0.0787943;0.0460074
0.0877102;18.2305;0.110996;0.0864166;0.0452781
0.0513981;6.78615;0.166977;0.0727031;0.0319574
0.0440117;5.19632;0.183516;0.0704188;0.022406
0.0762601;14.0005;0.104727;0.0780883;0.0464873
0.0676931;12.9328;0.103;0.0748606;0.0427396
0.0401284;4.79561;0.186463;0.0690209;0.02916
0.0249187;2.96696;0.168743;0.071506;0.0308776
0.142277;41.826;0.142277;0.0971342;0.0476794
0.075853;12.8675;0.100525;0.0748032;0.043832
0.0160823;1.17005;0.181387;0.0619562;0.0253098
0.049734;8.09761;0.0880319;0.0797872;0.0484043
0.072176;14.7701;0.102495;0.0660048;0.0381004
0.0721755;11.7641;0.217292;0.0833971;0.034175
0.094696;20.1785;0.196636;0.0708926;0.0305304
0.0715768;13.1774;0.107624;0.0801349;0.0440871
0.121339;35.5709;0.116109;0.0891736;0.0439331
0.043536;4.51606;0.178126;0.0671622;0.0299973
0.0686706;12.6325;0.0932884;0.079036;0.0466442
0.0882892;18.5198;0.110034;0.0851454;0.0503013
0.0619423;11.743;0.194488;0.0742782;0.0322835
0.0896163;18.4722;0.190233;0.072176;0.0268312
0.0595145;10.1741;0.102584;0.0832681;0.0480292
0.0747096;11.6439;0.0982049;0.0836853;0.0493664
0.109833;43.3951;0.201098;0.0721757;0.0243201
0.0808296;14.2967;0.110343;0.0816272;0.0438713
0.0702122;11.738;0.209327;0.0796437;0.0267226
0.0964131;22.8105;0.117273;0.08522;0.046553
0.0472545;5.60797;0.190338;0.0731257;0.0256072
0.067013;12.6722;0.0914286;0.0787013;0.045974
0.0596306;9.45805;0.0973615;0.0751979;0.0456464
0.0712287;14.6365;0.198423;0.0717375;0.0272195
0.0174142;1.38338;0.185224;0.0686016;0.028496
0.0843246;18.1536;0.0972773;0.0742797;0.0441449
0.0953357;21.7909;0.111738;0.0914915;0.053306
0.0507432;8.69938;0.189903;0.0732957;0.028447
0.0801644;15.4758;0.106115;0.0755396;0.0393114
0.10224;19.0261;0.105665;0.0756258;0.0432148
0.0827404;15.966;0.212648;0.0753623;0.0268775
0.0267479;2.56939;0.175583;0.0683263;0.0325742
0.0617801;10.195;0.0918848;0.0890052;0.0526178
0.0754767;15.7585;0.0995763;0.0807733;0.0455508
0.0668765;12.9748;0.184894;0.0710726;0.0280619
0.0619048;11.4204;0.0984127;0.0822751;0.0478836
0.0862838;16.9609;0.0991345;0.074482;0.042224
0.101565;25.0567;0.202103;0.069505;0.0253911
0.0704628;10.4958;0.213729;0.0689028;0.0223609
0.0738667;16.7416;0.0944;0.0722667;0.0448
0.085663;19.6163;0.113875;0.0825853;0.0459092
0.0388428;4.78757;0.180016;0.0669703;0.0289312
0.0284259;2.27192;0.171896;0.0686511;0.0257442
0.105472;25.4335;0.10838;0.0740153;0.0370077
0.0808632;14.7415;0.108164;0.0863235;0.0525221
0.0291712;2.79117;0.15458;0.0624318;0.025627
0.0621748;12.0931;0.101197;0.0827263;0.0483871
0.0835789;14.7262;0.107956;0.0715242;0.0393785
0.0406397;3.89434;0.179339;0.0734137;0.0293655
0.0500255;7.22435;0.174834;0.0727412;0.0308831
0.084991;17.0744;0.107982;0.0821493;0.0449496
0.0624832;11.3121;0.0976133;0.0817914;0.0466613
0.0972652;19.0263;0.214654;0.0789474;0.0304438
0.0564881;8.94671;0.0783373;0.0727418;0.0460965
0.0706107;12.4588;0.0847873;0.0796074;0.0458015
0.0910989;24.4312;0.213521;0.0814409;0.027669
0.049017;6.42621;0.189253;0.0720839;0.0304063
0.0650236;11.3471;0.0912428;0.0715784;0.0469324
0.0765267;14.7897;0.105385;0.0834836;0.0445761
0.14282;49.2104;0.222222;0.0721835;0.0262954
0.0685567;14.8662;0.198196;0.0734536;0.0278351
0.0863103;16.6381;0.102738;0.0758801;0.0404172
0.0661052;11.4706;0.0962226;0.0750383;0.0464523
0.024187;1.90621;0.169309;0.0696049;0.0290245
0.071095;14.0887;0.107161;0.0796575;0.0448884
0.0895253;18.2234;0.111971;0.0789474;0.0423117
0.0842023;12.3321;0.199166;0.0680396;0.0226799
0.0342155;3.94493;0.187116;0.0713713;0.032077
0.0750916;13.6743;0.108844;0.081371;0.047619
0.09136;21.2691;0.114591;0.0803968;0.045419
0.0223345;1.92662;0.180537;0.0741824;0.0284499
0.102517;26.7509;0.114578;0.0894074;0.0498165
0.0757536;14.1371;0.0985583;0.0802097;0.0498034
0.0388122;3.79995;0.19901;0.0737171;0.024746
0.0879093;17.8891;0.199278;0.0732147;0.0265532
0.0582677;11.8354;0.107349;0.084252;0.0417323
0.102862;24.6458;0.123485;0.0866203;0.0484661
0.0560267;5.64868;0.195837;0.076587;0.0290414
0.0763798;14.0573;0.113;0.0837039;0.0494376
0.0389307;5.14534;0.173112;0.067999;0.0316636
0.0824742;14.5936;0.109536;0.075;0.0427835
0.0590804;8.12278;0.201387;0.0726946;0.0303108
0.0769433;15.0474;0.104611;0.0772069;0.0403162
0.0446117;7.30637;0.079011;0.0650363;0.038968
0.0546022;7.36791;0.179407;0.0670827;0.026001
0.0754717;17.8527;0.203929;0.0777979;0.0286896
0.0599117;12.3708;0.0817228;0.0717835;0.0414136
0.0706465;12.4687;0.103754;0.0763816;0.0477059
0.0920815;22.4238;0.199123;0.0729946;0.0265669
0.0633638;11.7278;0.0912647;0.0774446;0.0492829
0.0716386;14.0668;0.0932906;0.0743117;0.0406308
0.0360125;3.59786;0.188152;0.0670668;0.0253132
0.0508114;8.38335;0.16946;0.0771482;0.0303272
0.0720394;13.1804;0.104431;0.082923;0.048199
0.0678011;12.4706;0.0957192;0.0848179;0.0507844
0.0376135;4.72892;0.185733;0.0747082;0.0303502
0.100761;27.0407;0.110207;0.0792443;0.0453949
0.05913;10.1599;0.101328;0.0674655;0.0406356
0.0137894;0.940069;0.176611;0.0697428;0.0326173
0.0454426;6.37536;0.203047;0.0764381;0.0262674
0.0597092;11.4063;0.0926791;0.077622;0.0469886
0.0995102;19.6236;0.121681;0.0948698;0.0536221
0.0618007;12.2573;0.16276;0.0665956;0.0324987
0.0445387;7.56707;0.0731707;0.0697243;0.0442736
0.0679511;13.8573;0.205676;0.072377;0.0247331
0.0789;14.0396;0.110511;0.0814701;0.0460036
0.0339958;3.97646;0.163441;0.063023;0.0279812
0.0519308;8.02903;0.0921438;0.0750999;0.0458056
0.0628082;11.116;0.0934337;0.0851285;0.0519076
0.0926493;24.9803;0.220521;0.0806534;0.0275651
0.0834441;14.5636;0.19426;0.0733457;0.0287005
0.0893739;18.5529;0.106781;0.0818394;0.0467654
0.0950424;21.7138;0.113537;0.0847675;0.0503468
0.0214028;1.73311;0.20294;0.0693657;0.0270758
0.0782108;17.266;0.101491;0.0740256;0.0444677
0.0910036;18.9886;0.106864;0.075663;0.0405616
0.106339;26.3389;0.208021;0.0675291;0.025097
0.010143;0.715215;0.186476;0.0746424;0.0309493
0.0554835;9.38061;0.0928183;0.0764843;0.0479647
0.0979581;23.184;0.114758;0.0858103;0.047299
0.0245772;2.77299;0.177061;0.07426;0.0301268
0.0725389;12.3244;0.112176;0.0821244;0.046114
0.0330385;3.3296;0.17794;0.062435;0.0254943
0.106268;27.5938;0.114522;0.0853753;0.048749
0.073146;13.4336;0.222475;0.0779549;0.0288535
0.0845541;14.6353;0.108969;0.0845541;0.0493446
0.0623695;11.5084;0.0973382;0.0866388;0.0485386
0.0500655;6.21442;0.189777;0.070249;0.0277851
0.0144433;1.0948;0.170956;0.0703782;0.0294118
0.082442;16.8542;0.124706;0.0860944;0.0474824
0.0681032;13.0859;0.0923118;0.0792764;0.0457569
0.0860519;18.2394;0.197534;0.0608785;0.0213203
0.0706649;12.2159;0.106389;0.0831812;0.0490222
0.0635538;10.1302;0.0988327;0.079118;0.0487678
0.0830306;15.4216;0.215101;0.0731707;0.0249092
0.0350092;4.25138;0.165833;0.0642274;0.0284285
0.0736955;14.9543;0.0930608;0.063206;0.0406132
0.0599311;9.66348;0.100239;0.0721294;0.0418987
0.0221811;1.77819;0.17428;0.0744653;0.0330077
0.104459;23.3006;0.13001;0.0921844;0.0526052
0.0764381;13.5348;0.104019;0.0801156;0.0485947
0.0583709;10.9801;0.183868;0.071637;0.0270629
0.00425419;0.341664;0.149428;0.0707259;0.0361606
0.0729888;15.9736;0.0900373;0.0660629;0.0391582
0.104348;24.0376;0.110997;0.0849105;0.0450128
0.0137639;1.2684;0.169402;0.0622022;0.0272631
0.123815;30.8174;0.208641;0.0748156;0.026607
0.0773236;16.5738;0.0981515;0.0728977;0.0442593
0.061114;10.9492;0.0985044;0.0894791;0.0554409
0.0285562;2.61035;0.168135;0.0659194;0.0290899
0.0496862;8.91998;0.083682;0.0755753;0.0462866
0.0596283;10.8885;0.0921528;0.0686629;0.0415591
0.0197544;2.03577;0.177256;0.0686065;0.0248265
0.0274295;3.2278;0.170063;0.0781087;0.031348
0.0742726;13.563;0.106432;0.0781011;0.0438999
0.0816431;14.5849;0.11656;0.0854942;0.0485238
0.0460317;5.67328;0.174339;0.0724868;0.028836
0.0760032;15.9272;0.100983;0.0773319;0.044911
0.0632169;9.34196;0.189651;0.0688184;0.0240064
0.0483539;8.09877;0.0787037;0.0758745;0.0506687
0.0866824;22.4389;0.197794;0.0864198;0.0320462
0.0624033;10.5382;0.100825;0.0825168;0.0469314
0.0521302;9.58243;0.0907648;0.0783276;0.0471024
0.0223494;2.99727;0.152085;0.0613246;0.0245298
0.0305005;2.59437;0.201251;0.0797706;0.0278936
0.0892626;17.8569;0.111514;0.0776197;0.0419146
0.0922918;18.6543;0.114462;0.0837845;0.0420211
0.0124339;1.05661;0.162698;0.0661376;0.0293651
0.0668401;11.3821;0.0964889;0.0759428;0.0478544
0.0716173;13.9804;0.102273;0.0819239;0.0465116
0.06802;10.1323;0.182441;0.072502;0.0263644
0.0370091;3.91692;0.210977;0.0795569;0.0317221
0.0623679;9.86549;0.0903805;0.0858879;0.0539112
0.0894459;16.8388;0.111082;0.0897098;0.0506596
0.0908136;28.4722;0.190289;0.0732283;0.0291339
0.0619147;10.9001;0.0915713;0.0829865;0.0463059
0.0526597;8.24512;0.0946271;0.078054;0.0475809
0.0527128;8.08665;0.188737;0.0761121;0.0318848
0.0289234;2.87306;0.161489;0.0664167;0.0302625
0.0605514;10.3847;0.0966246;0.0819376;0.0499871
0.0670716;11.6064;0.107315;0.0850418;0.0551759
0.064056;8.90016;0.185944;0.0689834;0.0290456
0.0602732;9.64774;0.0918832;0.0707206;0.04045
0.0707733;13.3725;0.0990826;0.0739187;0.0484928
0.071205;12.2079;0.213093;0.0709442;0.0216484
0.0176471;1.96658;0.169519;0.0671123;0.0280749
0.0969335;23.1749;0.114085;0.0878378;0.0498961
0.0519958;8.75578;0.0840336;0.0764181;0.0462185
0.0930724;19.514;0.196721;0.0756214;0.0272343
0.0201238;1.51367;0.166151;0.0616615;0.0299278
0.0487106;8.29852;0.0901276;0.0810107;0.0502735
0.119188;29.6496;0.123555;0.0891343;0.0490624
0.0545216;6.08309;0.195282;0.0752294;0.0256881
0.0752465;13.6715;0.113129;0.079917;0.04411
0.0902619;21.8594;0.106026;0.0783117;0.0439868
0.0822903;17.7619;0.183489;0.0671105;0.0250333
0.0244608;2.40847;0.166754;0.067596;0.0302472
0.0534351;6.90682;0.0855488;0.0744933;0.0439589
0.0842243;17.3575;0.107171;0.0766623;0.0461538
0.0153308;1.01641;0.16568;0.0640129;0.0247445
0.0588857;10.0837;0.0871402;0.0742012;0.0427779
0.0752716;14.2346;0.108122;0.0783756;0.0434558
0.0528623;8.23801;0.181537;0.0716864;0.0299123
0.0325581;4.1186;0.188114;0.070801;0.0268734
0.0679225;13.3014;0.095516;0.0827806;0.04935
0.0704551;13.1751;0.107483;0.0743122;0.0449987
0.0338189;3.38007;0.194849;0.0723205;0.028616
0.0433395;7.9306;0.07046;0.0654081;0.0414783
0.0806245;14.0312;0.212439;0.0790888;0.0266189
0.0589468;9.61095;0.092219;0.0675924;0.0400838
0.00764818;0.493035;0.158154;0.0620049;0.0273149
0.0513499;7.40842;0.0884066;0.0762308;0.0457914
0.0540181;11.2142;0.0766365;0.0702501;0.0505588
0.0343226;3.56516;0.168516;0.0652903;0.0283871
0.0263845;3.17712;0.172414;0.0707942;0.0331766
0.110379;23.2887;0.125395;0.0721812;0.0376712
0.0676463;11.5815;0.112997;0.0927287;0.0509248
0.0359396;4.22908;0.140192;0.0639232;0.0266118
0.0589805;9.47345;0.0998132;0.0765946;0.0477716
0.087243;18.4112;0.0988403;0.0848708;0.0453347
0.0308336;3.40005;0.170107;0.0731644;0.0308336
0.0316883;3.87403;0.182338;0.0727273;0.0309091
0.0525894;8.51602;0.0955686;0.077149;0.0464495
0.0506937;8.89621;0.0888474;0.0757737;0.0432231
0.0617417;10.9129;0.168509;0.0655163;0.0237261
0.0577325;9.79702;0.0880355;0.0775862;0.0462382
0.0687241;14.2819;0.19139;0.0705394;0.0272303
0.0735716;14.9549;0.103052;0.0767023;0.0464388
0.0328845;3.29803;0.221129;0.0833765;0.0282237
0.0719577;13.8085;0.0944444;0.073545;0.0449735
0.0740934;13.6708;0.096791;0.075137;0.0469606
0.0207954;1.38991;0.17988;0.0704445;0.0324928
0.0781542;15.0784;0.105095;0.0770872;0.048813
0.0382199;5.34529;0.189267;0.0651832;0.0243455
0.0593264;10.9381;0.0953368;0.0813472;0.0505181
0.0350653;4.47837;0.20604;0.078065;0.0296903
0.0848437;19.7557;0.100867;0.0748621;0.0443919
0.0684156;11.811;0.099537;0.0810185;0.0465535
0.0712042;10.2217;0.20733;0.0787958;0.0287958
0.0425184;7.24966;0.0754974;0.0681385;0.0417007
0.0279891;3.06495;0.163043;0.0692935;0.0263587
0.0833753;16.7247;0.114358;0.0926952;0.0564232
